Latitude	Longitude	Address
48.84829	2.3427	2 Rue Victor Cousin, 5e Arrondissement, Paris, Paris, IDF, FR, 75005
48.88186	2.28218	8 Rue Gustave Charpentier, 17e Arrondissement, Paris, Paris, IDF, FR, 75017
48.85352	2.34248	17 Rue Gît-le-Coeur, 6e Arrondissement, Paris, Paris, IDF, FR, 75006
48.87223	2.32607	22 Rue Tronchet, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.87706	2.29742	41 Avenue de Wagram, 17e Arrondissement, Paris, Paris, IDF, FR, 75017
48.84272	2.3672	Lotissement Les Bosquets, 13e Arrondissement, Paris, Paris, IDF, FR, 75013
48.87111	2.30089	46 Avenue George V, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.84046	2.29915	110 Rue Blomet, 15e Arrondissement, Paris, Paris, IDF, FR, 75015
48.88651	2.33284	14 Rue Joseph de Maistre, 18e Arrondissement, Paris, Paris, IDF, FR, 75018
48.88669	2.35881	3 Passage Ruelle, 18e Arrondissement, Paris, Paris, IDF, FR, 75018
48.86911	2.3009	33 Avenue George V, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.85542	2.33418	29 Rue Jacob, 6e Arrondissement, Paris, Paris, IDF, FR, 75006
48.86931	2.33387	22 Rue d'Antin, 2e Arrondissement, Paris, Paris, IDF, FR, 75002
48.85168	2.27784	3 Rue de Boulainvilliers, 16e Arrondissement, Paris, Paris, IDF, FR, 75016
48.87286	2.30723	8 Rue Frédéric Bastiat, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.84902	2.34712	41 Rue des Écoles, 5e Arrondissement, Paris, Paris, IDF, FR, 75005
48.85521	2.33054	2 Rue Perronet, 7e Arrondissement, Paris, Paris, IDF, FR, 75007
48.87044	2.29382	30 Rue La Pérouse, 16e Arrondissement, Paris, Paris, IDF, FR, 75116
48.8748	2.32602	4 Rue de l'Isly, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.82504	2.35716	4 Rue du Docteur Laurent, 13e Arrondissement, Paris, Paris, IDF, FR, 75013
48.86178	2.30406	10 Rue Cognacq-Jay, 7e Arrondissement, Paris, Paris, IDF, FR, 75007
48.87166	2.29853	63 Rue Galilée, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.85009	2.28323	61 Quai de Grenelle, 15e Arrondissement, Paris, Paris, IDF, FR, 75015
48.86105	2.37895	1 Rue du Général Blaise, 11e Arrondissement, Paris, Paris, IDF, FR, 75011
48.8907	2.33809	17 Rue Duhesme, 18e Arrondissement, Paris, Paris, IDF, FR, 75018
48.87283	2.31945	11 Rue d'Astorg, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.85961	2.32419	8 Rue de Bellechasse, 7e Arrondissement, Paris, Paris, IDF, FR, 75007
48.85805	2.3531	11 Rue du Temple, 4e Arrondissement, Paris, Paris, IDF, FR, 75004
48.87168	2.32638	23 Rue Vignon, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.86543	2.33455	16 Avenue de l'Opéra, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.8793	2.35586	36 Rue de Saint-Quentin, 10e Arrondissement, Paris, Paris, IDF, FR, 75010
48.84926	2.34202	41 Boulevard Saint-Michel, 5e Arrondissement, Paris, Paris, IDF, FR, 75005
48.86602	2.36752	51 Rue de Malte, 11e Arrondissement, Paris, Paris, IDF, FR, 75011
48.8731	2.34453	5 Rue de Montyon, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.87395	2.30008	22 Rue Chateaubriand, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.87988	2.32056	5 Rue de Naples, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.85716	2.3808	53 Rue Richard Lenoir, 11e Arrondissement, Paris, Paris, IDF, FR, 75011
48.84816	2.34919	50 Rue des Bernardins, 5e Arrondissement, Paris, Paris, IDF, FR, 75005
48.83163	2.38719	3 Rue de Libourne, 12e Arrondissement, Paris, Paris, IDF, FR, 75012
48.83342	2.31899	30 Rue Pernety, 14e Arrondissement, Paris, Paris, IDF, FR, 75014
48.85249	2.37421	12 Rue de Charonne, 11e Arrondissement, Paris, Paris, IDF, FR, 75011
48.83829	2.32268	79 Avenue du Maine, 14e Arrondissement, Paris, Paris, IDF, FR, 75014
48.86683	2.32566	8 Rue Cambon, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.8744	2.31882	4 Rue La Boétie, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.85288	2.34387	3 Boulevard Saint-Michel, 5e Arrondissement, Paris, Paris, IDF, FR, 75005
48.86959	2.33467	9 Rue de la Michodière, 2e Arrondissement, Paris, Paris, IDF, FR, 75002
48.84421	2.37296	102 Allée de Bercy, 12e Arrondissement, Paris, Paris, IDF, FR, 75012
48.8718	2.29683	78 Avenue Marceau, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.86534	2.33628	21 Rue Molière, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.87097	2.32352	6 Passage de la Madeleine, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.86872	2.32507	14 Rue du Chevalier de Saint-George, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.85481	2.33942	33 Rue Dauphine, 6e Arrondissement, Paris, Paris, IDF, FR, 75006
48.85601	2.32371	14 Rue de Saint-Simon, 7e Arrondissement, Paris, Paris, IDF, FR, 75007
48.85028	2.34226	2 Rue Racine, 6e Arrondissement, Paris, Paris, IDF, FR, 75006
48.84891	2.3698	13 Rue Jules César, 12e Arrondissement, Paris, Paris, IDF, FR, 75012
48.86855	2.29827	4 Rue Jean Giraudoux, 16e Arrondissement, Paris, Paris, IDF, FR, 75116
48.88204	2.31312	22 Avenue de Villiers, 17e Arrondissement, Paris, Paris, IDF, FR, 75017
48.86402	2.36618	13 Boulevard du Temple, 3e Arrondissement, Paris, Paris, IDF, FR, 75003
48.84522	2.34251	214 Rue Saint-Jacques, 5e Arrondissement, Paris, Paris, IDF, FR, 75005
48.87964	2.32805	9 Rue de Liège, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.88163	2.33737	9 Rue Frochot, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.86637	2.3253	3 Rue Cambon, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.85362	2.3806	71 Rue de Charonne, 11e Arrondissement, Paris, Paris, IDF, FR, 75011
48.86166	2.36212	29 Rue de Poitou, 3e Arrondissement, Paris, Paris, IDF, FR, 75003
48.84902	2.34713	32 Rue des Écoles, 5e Arrondissement, Paris, Paris, IDF, FR, 75005
48.86567	2.32761	3 Rue de Castiglione, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.86376	2.33204	Place des Pyramides, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.87116	2.33207	Place de l'Opéra, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.85553	2.36202	8 Rue de Sévigné, 4e Arrondissement, Paris, Paris, IDF, FR, 75004
48.88186	2.34123	11 Rue Lallier, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.86616	2.28809	12 Rue Saint-Didier, 16e Arrondissement, Paris, Paris, IDF, FR, 75116
48.86606	2.32626	3 Rue Rouget de Lisle, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.85191	2.33868	7 Carrefour de l'Odéon, 6e Arrondissement, Paris, Paris, IDF, FR, 75006
48.87069	2.35172	13 Rue de Mazagran, 10e Arrondissement, Paris, Paris, IDF, FR, 75010
48.87207	2.34533	4 Cité Rougemont, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.86044	2.30086	8B Avenue Rapp, 7e Arrondissement, Paris, Paris, IDF, FR, 75007
48.87539	2.29474	1B Avenue Mac Mahon, 17e Arrondissement, Paris, Paris, IDF, FR, 75017
48.84693	2.3719	13 Rue de Lyon, 12e Arrondissement, Paris, Paris, IDF, FR, 75012
48.83951	2.32996	2 Boulevard Edgar Quinet, 14e Arrondissement, Paris, Paris, IDF, FR, 75014
48.87081	2.36064	9 Rue Pierre Chausson, 10e Arrondissement, Paris, Paris, IDF, FR, 75010
48.86901	2.3367	2 Rue de Gramont, 2e Arrondissement, Paris, Paris, IDF, FR, 75002
48.87487	2.29078	21 Avenue de la Grande Armée, 16e Arrondissement, Paris, Paris, IDF, FR, 75116
48.87407	2.29826	38 Avenue de Friedland, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.84589	2.34493	19 Place du Panthéon, 5e Arrondissement, Paris, Paris, IDF, FR, 75005
48.88094	2.33755	29 Rue Victor Massé, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.87767	2.29328	45 Rue des Acacias, 17e Arrondissement, Paris, Paris, IDF, FR, 75017
48.87201	2.29795	25 Rue Vernet, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.83504	2.32973	13 Rue Froidevaux, 14e Arrondissement, Paris, Paris, IDF, FR, 75014
48.85982	2.30879	62 Rue Saint-Dominique, 7e Arrondissement, Paris, Paris, IDF, FR, 75007
48.85023	2.34498	20 Rue du Sommerard, 5e Arrondissement, Paris, Paris, IDF, FR, 75005
48.87345	2.32162	62 Rue des Mathurins, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.87232	2.30881	4 Rue d'Artois, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.86135	2.28617	42 Rue Vineuse, 16e Arrondissement, Paris, Paris, IDF, FR, 75116
48.87847	2.29506	27 Avenue des Ternes, 17e Arrondissement, Paris, Paris, IDF, FR, 75017
48.85053	2.29286	66 Boulevard de Grenelle, 15e Arrondissement, Paris, Paris, IDF, FR, 75015
48.90159	2.3598	3 Impasse Marteau, La Plaine Saint-Denis, Saint-Denis, Seine-Saint-Denis, IDF, FR, 93210
48.86407	2.33513	2 Avenue de l'Opéra, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.87103	2.31529	18 Rue du Cirque, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.84858	2.34788	11 Passage du Clos-Bruneau, 5e Arrondissement, Paris, Paris, IDF, FR, 75005
48.84299	2.40489	4 Rue Mousset-Robert, 12e Arrondissement, Paris, Paris, IDF, FR, 75012
48.88492	2.3037	17 Rue Brémontier, 17e Arrondissement, Paris, Paris, IDF, FR, 75017
48.87076	2.33011	2 Rue Scribe, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.85042	2.29821	7 Rue du Général de Larminat, 15e Arrondissement, Paris, Paris, IDF, FR, 75015
48.86898	2.29731	24 Rue de Bassano, 16e Arrondissement, Paris, Paris, IDF, FR, 75116
48.88246	2.33659	21 Boulevard de Clichy, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.8662	2.28955	92 Avenue Kléber, 16e Arrondissement, Paris, Paris, IDF, FR, 75116
48.85484	2.30654	37 Avenue de la Motte-Picquet, 7e Arrondissement, Paris, Paris, IDF, FR, 75007
48.88704	2.31408	86 Rue Dulong, 17e Arrondissement, Paris, Paris, IDF, FR, 75017
48.87516	2.31666	132 Boulevard Haussmann, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.87478	2.32466	61 Rue de l'Arcade, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.84967	2.37998	9 Passage Brulon, 12e Arrondissement, Paris, Paris, IDF, FR, 75012
48.86287	2.37222	94 Boulevard Richard Lenoir, 11e Arrondissement, Paris, Paris, IDF, FR, 75011
48.86452	2.34032	42 Rue Croix-des-Petits-Champs, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.88012	2.33435	1 Cité Pigalle, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.8813	2.29469	36 Rue Pierre Demours, 17e Arrondissement, Paris, Paris, IDF, FR, 75017
48.84712	2.32585	43 Rue de l'Abbé Grégoire, 6e Arrondissement, Paris, Paris, IDF, FR, 75006
48.87076	2.3374	5 Rue de Marivaux, 2e Arrondissement, Paris, Paris, IDF, FR, 75002
48.88204	2.33173	65 Rue Blanche, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.85385	2.33234	153 Boulevard Saint-Germain, 6e Arrondissement, Paris, Paris, IDF, FR, 75006
48.84622	2.27883	10 Avenue Émile Zola, 15e Arrondissement, Paris, Paris, IDF, FR, 75015
48.85847	2.30765	17 Rue Amélie, 7e Arrondissement, Paris, Paris, IDF, FR, 75007
48.8649	2.34685	56 Rue Montorgueil, 2e Arrondissement, Paris, Paris, IDF, FR, 75002
48.87606	2.34555	46 Rue de Trévise, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.84964	2.34012	Rue Monsieur le Prince, 6e Arrondissement, Paris, Paris, IDF, FR, 75006
48.86055	2.31021	19 Boulevard de La-Tour-Maubourg, 7e Arrondissement, Paris, Paris, IDF, FR, 75007
48.87594	2.32685	4 Rue d'Amsterdam, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.88365	2.32562	6 Rue Lécluse, 17e Arrondissement, Paris, Paris, IDF, FR, 75017
48.88685	2.30058	3 Rue Verniquet, 17e Arrondissement, Paris, Paris, IDF, FR, 75017
48.88093	2.29904	7 Rue Rennequin, 17e Arrondissement, Paris, Paris, IDF, FR, 75017
48.87216	2.32602	19 Rue Tronchet, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.86086	2.34245	50 Rue de l'Arbre-Sec, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.86476	2.32897	218 Rue de Rivoli, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.86613	2.345	18 Rue Bachaumont, 2e Arrondissement, Paris, Paris, IDF, FR, 75002
48.8665	2.30912	8 Rue Jean Goujon, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.8691	2.29975	8 Rue Quentin-Bauchart, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.86528	2.33292	8 Passage Saint-Roch, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.86673	2.32867	1 Place Vendôme, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.87545	2.34337	24 Rue Cadet, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.84375	2.32818	14 Rue Stanislas, 6e Arrondissement, Paris, Paris, IDF, FR, 75006
48.88366	2.33424	1 Rue Coustou, 18e Arrondissement, Paris, Paris, IDF, FR, 75018
48.87952	2.35589	37 Rue de Saint-Quentin, 10e Arrondissement, Paris, Paris, IDF, FR, 75010
48.83968	2.32358	20B Rue de la Gaîté, 14e Arrondissement, Paris, Paris, IDF, FR, 75014
48.86905	2.30303	52 Rue François 1er, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.85444	2.34	3 Rue Christine, 6e Arrondissement, Paris, Paris, IDF, FR, 75006
48.86543	2.32944	4 Rue du Mont-Thabor, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.87229	2.30938	92A Rue La Boétie, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.87213	2.30362	7 Rue de Berri, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.85349	2.3362	32 Rue de Buci, 6e Arrondissement, Paris, Paris, IDF, FR, 75006
48.87656	2.34328	10 Rue Lamartine, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.83549	2.32102	33 Rue Raymond Losserand, 14e Arrondissement, Paris, Paris, IDF, FR, 75014
48.86726	2.28786	97 Rue Lauriston, 16e Arrondissement, Paris, Paris, IDF, FR, 75116
48.87281	2.29278	6 Avenue Victor Hugo, 16e Arrondissement, Paris, Paris, IDF, FR, 75116
48.88223	2.33161	2 Rue de Calais, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.85915	2.36696	3 Rue des Arquebusiers, 3e Arrondissement, Paris, Paris, IDF, FR, 75003
48.86922	2.33374	20 Rue d'Antin, 2e Arrondissement, Paris, Paris, IDF, FR, 75002
48.86435	2.33612	17 Rue de Richelieu, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.87336	2.30221	10 Rue Chateaubriand, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.8532	2.34581	2 Rue Xavier Privas, 5e Arrondissement, Paris, Paris, IDF, FR, 75005
48.88848	2.34957	64 Boulevard Barbès, 18e Arrondissement, Paris, Paris, IDF, FR, 75018
48.83698	2.37244	14 Boulevard Vincent Auriol, 13e Arrondissement, Paris, Paris, IDF, FR, 75013
48.89218	2.30225	25 Boulevard du Fort de Vaux, 17e Arrondissement, Paris, Paris, IDF, FR, 75017
48.88667	2.34507	7 Rue Paul Albert, 18e Arrondissement, Paris, Paris, IDF, FR, 75018
48.85652	2.28512	6 Avenue Frémiet, 16e Arrondissement, Paris, Paris, IDF, FR, 75016
48.87631	2.35733	11 Rue du 8 Mai 1945, 10e Arrondissement, Paris, Paris, IDF, FR, 75010
48.87943	2.32033	16 Rue d'Edimbourg, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.87887	2.34485	10 Rue Louise-Émilie de La Tour d'Auvergne, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.84005	2.30289	263 Rue de Vaugirard, 15e Arrondissement, Paris, Paris, IDF, FR, 75015
48.87993	2.29178	6 Rue Pierre Demours, 17e Arrondissement, Paris, Paris, IDF, FR, 75017
48.86026	2.34429	19 Rue du Pont Neuf, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.86379	2.29315	10 Avenue d'Iéna, 16e Arrondissement, Paris, Paris, IDF, FR, 75116
48.87767	2.34912	88 Rue du Faubourg Poissonnière, 10e Arrondissement, Paris, Paris, IDF, FR, 75010
48.82721	2.29115	36 Rue du Moulin, Vanves, Hauts-de-Seine, IDF, FR, 92170
48.85662	2.33191	25 Rue des Saints-Pères, 6e Arrondissement, Paris, Paris, IDF, FR, 75006
48.86563	2.30882	8 Rue François 1er, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.87092	2.33805	12 Rue Favart, 2e Arrondissement, Paris, Paris, IDF, FR, 75002
48.86488	2.32948	4 Rue d'Alger, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.87303	2.34247	4 Rue de la Grange-Batelière, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.86532	2.30447	35 Rue Jean Goujon, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.87275	2.30475	16 Rue de Berri, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.86701	2.36536	8B Place de la République, 11e Arrondissement, Paris, Paris, IDF, FR, 75011
48.87161	2.33486	6 Rue du Helder, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.86355	2.3609	87 Rue des Archives, 3e Arrondissement, Paris, Paris, IDF, FR, 75003
48.84759	2.30232	2 Boulevard Garibaldi, 15e Arrondissement, Paris, Paris, IDF, FR, 75015
48.86619	2.3328	28 Rue Saint-Roch, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.8835	2.33147	10 Rue de Bruxelles, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.81967	2.32639	Porte d'Orléans, 14e Arrondissement, Paris, Paris, IDF, FR, 75014
48.86507	2.32801	228 Rue de Rivoli, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.88144	2.32838	61 Rue de Clichy, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.88057	2.28594	97 Avenue des Ternes, 17e Arrondissement, Paris, Paris, IDF, FR, 75017
48.8738	2.3202	21 Rue Lavoisier, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.87599	2.35919	1 Rue du 8 Mai 1945, 10e Arrondissement, Paris, Paris, IDF, FR, 75010
48.86607	2.30422	23 Avenue Montaigne, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.8593	2.34101	19 Rue des Prêtres Saint-Germain-l'Auxerrois, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.85393	2.34283	9 Rue Gît-le-Coeur, 6e Arrondissement, Paris, Paris, IDF, FR, 75006
48.88027	2.28592	5 Rue Belidor, 17e Arrondissement, Paris, Paris, IDF, FR, 75017
48.86559	2.30375	6 Avenue Montaigne, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.87095	2.32467	33 Place de la Madeleine, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.87135	2.34387	30 Boulevard Poissonnière, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.86946	2.35142	10 Rue Chénier, 2e Arrondissement, Paris, Paris, IDF, FR, 75002
48.87795	2.2865	10B Rue du Débarcadère, 17e Arrondissement, Paris, Paris, IDF, FR, 75017
48.86636	2.3372	50 Rue de Richelieu, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.86418	2.33073	202 Rue de Rivoli, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.83761	2.30641	10 Rue Gager-Gabillot, 15e Arrondissement, Paris, Paris, IDF, FR, 75015
48.87999	2.32908	41 Rue de Clichy, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.87526	2.34153	49 Rue La Fayette, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.87325	2.34514	11 Rue de Trévise, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.86756	2.35326	123 Boulevard de Sébastopol, 2e Arrondissement, Paris, Paris, IDF, FR, 75002
48.82758	2.30558	6 Boulevard Brune, 14e Arrondissement, Paris, Paris, IDF, FR, 75014
48.84822	2.36606	7 Boulevard Bourdon, 4e Arrondissement, Paris, Paris, IDF, FR, 75004
48.87044	2.32914	2 Rue Édouard VII, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.87141	2.31928	31 Rue de Surène, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.87359	2.30631	35 Rue de Berri, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.86907	2.30247	52 Rue Pierre Charron, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.87552	2.30399	214 Rue du Faubourg Saint-Honoré, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.85836	2.27953	5B Rue Massenet, 16e Arrondissement, Paris, Paris, IDF, FR, 75116
48.87433	2.34248	4 Rue Cadet, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.84585	2.32443	6 Rue Blaise-Desgoffe, 6e Arrondissement, Paris, Paris, IDF, FR, 75006
48.87131	2.32812	17 Rue de Caumartin, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.87011	2.31134	3 Rue de Ponthieu, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.88462	2.29962	102 Avenue de Villiers, 17e Arrondissement, Paris, Paris, IDF, FR, 75017
48.83637	2.28964	213 Rue de la Croix-Nivert, 15e Arrondissement, Paris, Paris, IDF, FR, 75015
48.87095	2.33938	2 Rue d'Amboise, 2e Arrondissement, Paris, Paris, IDF, FR, 75002
48.84928	2.34329	14 Rue de la Sorbonne, 5e Arrondissement, Paris, Paris, IDF, FR, 75005
48.84966	2.29564	102 Boulevard de Grenelle, 15e Arrondissement, Paris, Paris, IDF, FR, 75015
48.87006	2.29079	51 Rue Lauriston, 16e Arrondissement, Paris, Paris, IDF, FR, 75116
48.87253	2.33618	22 Boulevard Haussmann, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.87955	2.33355	35 Rue La Bruyère, 9e Arrondissement, Paris, Paris, IDF, FR, 75009
48.85064	2.33437	3B Place Saint-Sulpice, 6e Arrondissement, Paris, Paris, IDF, FR, 75006
48.87949	2.2848	81 Boulevard Gouvion-Saint-Cyr, 17e Arrondissement, Paris, Paris, IDF, FR, 75017
48.8479	2.34226	19 Rue Cujas, 5e Arrondissement, Paris, Paris, IDF, FR, 75005
48.87578	2.28631	3 Rue Pergolèse, 16e Arrondissement, Paris, Paris, IDF, FR, 75116
48.85731	2.33141	8 Rue de Verneuil, 7e Arrondissement, Paris, Paris, IDF, FR, 75007
48.86854	2.32986	5 Rue des Capucines, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.85377	2.33672	22 Rue de Buci, 6e Arrondissement, Paris, Paris, IDF, FR, 75006
48.86312	2.33771	4 Rue de Valois, 1er Arrondissement, Paris, Paris, IDF, FR, 75001
48.869	2.30232	49 Rue Pierre Charron, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.85494	2.30435	111 Avenue de la Bourdonnais, 7e Arrondissement, Paris, Paris, IDF, FR, 75007
48.88132	2.32341	34 Rue de Moscou, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.86024	2.31825	1 Rue de Bourgogne, 7e Arrondissement, Paris, Paris, IDF, FR, 75007
48.86982	2.32076	8 Rue d'Anjou, 8e Arrondissement, Paris, Paris, IDF, FR, 75008
48.87175	2.34924	38 Rue de l'Échiquier, 10e Arrondissement, Paris, Paris, IDF, FR, 75010
48.84543	2.37521	5 Rue Hector Malot, 12e Arrondissement, Paris, Paris, IDF, FR, 75012
48.82361	2.32409	187 Boulevard Brune, 14e Arrondissement, Paris, Paris, IDF, FR, 75014
48.8454	2.32398	9 Rue Littré, 6e Arrondissement, Paris, Paris, IDF, FR, 75006
51.49293	-0.18439	27-33 Harrington Gardens, South Kensington, London, London, ENG, GB, SW7 4
51.51307	-0.18063	14-16 Craven Hill, Bayswater, London, London, ENG, GB, W2 3
51.51238	-0.20349	21 Stanley Gardens, Notting Hill, London, London, ENG, GB, W11 2
51.518	-0.12332	24 Bloomsbury Way, Bloomsbury, London, London, ENG, GB, WC1A 2
51.49473	-0.18668	119 Cromwell Road, South Kensington, London, London, ENG, GB, SW7 4
51.52063	-0.13058	21 Gower Street, Bloomsbury, London, London, ENG, GB, WC1E 6
51.52168	-0.04706	228 Mile End Road, Tower Hamlets, London, London, ENG, GB, E1 4LJ
51.49257	-0.17834	109-113 Queen's Gate, South Kensington, London, London, ENG, GB, SW7 3
51.50893	-0.01572	117 Poplar High Street, Poplar, London, London, ENG, GB, E14 0AE
51.51871	-0.15402	10 Manchester Street, Marylebone, London, London, ENG, GB, W1U 4DG
51.51471	-0.1586	30 Seymour Street, Marylebone, London, London, ENG, GB, W1H 7
51.50543	-0.2262	202 Uxbridge Road, Shepherds Bush, London, London, ENG, GB, W12 7JP
51.47581	-0.18125	Battersea Church Road, Chelsea, London, London, ENG, GB, SW10 0
51.51412	-0.18292	44 Cleveland Square, Bayswater, London, London, ENG, GB, W2 3
51.51081	-0.07739	10 Pepys Street, City of London, London, London, ENG, GB, EC3N 2
51.50201	-0.18696	1 Kensington Court, Kensington, London, London, ENG, GB, W8 5DL
51.5101	-0.14939	Carlos Place, Mayfair, London, London, ENG, GB, W1K 2
51.49471	-0.19067	Cromwell Road, South Kensington, London, London, ENG, GB, SW5 0
51.50271	0.00052	Greenwich, London, London, ENG, GB, SE10 0
51.52009	-0.12581	15 Montague Street, Bloomsbury, London, London, ENG, GB, WC1B 5BJ
51.50301	-0.1524	Knightsbridge, Belgravia, London, London, ENG, GB, W1J 7
51.52954	-0.12323	4-8 Belgrove Street, St Pancras, London, London, ENG, GB, WC1H 8
51.47042	-0.17739	34 Lombard Road, Battersea, London, London, ENG, GB, SW11 3RF
51.51497	-0.16071	Great Cumberland Mews, Marylebone, London, London, ENG, GB, W1H 7DZ
51.49458	-0.20728	19 Avonmore Road, Kensington, London, London, ENG, GB, W14 8RP
51.51839	-0.13469	13 Charlotte Street, Fitzrovia, London, London, ENG, GB, W1T 2
51.51259	-0.18213	21 Craven Hill, Bayswater, London, London, ENG, GB, W2 3EN
51.52096	-0.09156	Sundial Court, City of London, London, London, ENG, GB, EC1Y 4
51.51248	-0.18032	37 Lancaster Gate, Bayswater, London, London, ENG, GB, W2 3
51.52086	-0.15693	108 Baker Street, Marylebone, London, London, ENG, GB, W1U 6LJ
51.53616	-0.10535	17 Barford Street, Islington, London, London, ENG, GB, N1 0QB
51.51187	-0.3058	26 Bond Street, Ealing, London, London, ENG, GB, W5 5AA
